title,country,location,building_construction_year,building_total_floors,apartment_floor,apartment_rooms,apartment_bedrooms,apartment_bathrooms,apartment_total_area,apartment_living_area,price_in_USD,image,url
5 room apartment,Turkey,"Mediterranean Region, Antalya, Turkey",2023,,4,5,2,1,162.0,75.0,543464.0,https://realting.com/uploads/bigSlider/693/25031b4e310563522b314b5c5831d.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1758145
3 room apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,3,1,147.0,75.0,644548.0,https://realting.com/uploads/bigSlider/2ea/6141ce2f8954f.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634557
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,9,4,4,3,1,178.0,75.0,627695.0,https://realting.com/uploads/bigSlider/f81/0a70accfd700c09a9d53592a574a1.webp,https://realting.com/property-for-sale/turkey/dda-real-estate/1702848
3 room apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,3,1,174.0,75.0,784762.0,https://realting.com/uploads/bigSlider/2c2/c74e1c2a5c210adcd48e1bdb9c0a1.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634677
5 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,4,3,5,2,1,184.0,75.0,569550.0,https://realting.com/uploads/bigSlider/334/7b2f4e610b5e1c23e84b0583911ac.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1721347
apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,2,1,45.0,75.0,579008.0,https://realting.com/uploads/bigSlider/66c/92cba3a39c5d.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1633971
3 room apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,3,1,100.0,75.0,678539.0,https://realting.com/uploads/bigSlider/d01/be00f9876c32f.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634079
2 room apartment,Turkey,"Istanbul, Turkey",2023,,4,3,2,1,122.0,75.0,566140.0,https://realting.com/uploads/bigSlider/f93/d9c0fa06e5bc09894bfa0478cc29b.webp,https://realting.com/property-for-sale/turkey/mercury-group/1588937
3 room apartment,Turkey,Turkey,2023,,4,3,2,1,138.0,75.0,614658.0,https://realting.com/uploads/bigSlider/a28/afa7bc943a6e3a8550cefc3cf2154.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1758164
2 room apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,2,1,104.0,75.0,577159.0,https://realting.com/uploads/bigSlider/5d1/4c99d997df6b6d73c3372285611d2.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634440
3 room apartment,Turkey,"Mediterranean Region, Turkey",2024,15,4,4,3,1,189.0,75.0,731789.0,https://realting.com/uploads/bigSlider/693/85b0e9510e79659d135b6677d3b11.webp,https://realting.com/property-for-sale/turkey/dda-real-estate/1680580
3 room apartment,Turkey,"Istanbul, Turkey",2023,,4,1,3,3,175.0,75.0,627278.0,https://realting.com/uploads/bigSlider/1a3/900ff1c03f83f.webp,https://realting.com/property-for-sale/turkey/trem-global/1272900
5 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,5,2,1,202.0,75.0,506626.0,https://realting.com/uploads/bigSlider/67e/c8fc445510cf1.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1540118
apartment,Turkey,"Central Anatolia Region, Turkey",2023,,4,3,2,1,100.0,75.0,657809.0,https://realting.com/uploads/bigSlider/4a7/6f1cd01245aee4da5962134c9cd73.webp,https://realting.com/property-for-sale/turkey/stay-property/1638253
1 room apartment,Turkey,"Marmara Region, Turkey",2024,10,2,2,1,2,61.0,75.0,450000.0,https://realting.com/uploads/bigSlider/5ef/9aad28034549ef109bf808afda6bf.webp,https://realting.com/property-for-sale/turkey/smart-home/1748732
3 room apartment,Turkey,"Kepez, Mediterranean Region, Turkey",2023,,4,3,2,1,100.0,75.0,434771.0,https://realting.com/uploads/bigSlider/cc3/a193acdca4d61.webp,https://realting.com/property-for-sale/turkey/turkrealt/1268759
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2021,,3,3,2,1,115.0,75.0,382599.0,https://realting.com/uploads/bigSlider/7d4/831ba407a21881426c883ae43002c.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1672043
apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,2,1,115.0,75.0,785849.0,https://realting.com/uploads/bigSlider/c51/75a35feed67f7c9c03ea138bf83d8.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634254
4 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,4,4,4,2,1,151.0,75.0,413281.0,https://realting.com/uploads/bigSlider/c31/aac5ea35c6853.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1540999
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,5,3,3,2,1,90.0,75.0,339135.0,https://realting.com/uploads/bigSlider/e35/816a5237e1c4b.webp,https://realting.com/property-for-sale/turkey/zera-homes/1601299
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,101.0,75.0,347817.0,https://realting.com/uploads/bigSlider/bb9/4855d7afeddc6c2484ecb4f562e23.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1706942
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,11,5,3,2,1,90.0,75.0,346730.0,https://realting.com/uploads/bigSlider/973/b57c8d2a07a337099d90b1c829972.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1750758
apartment,Turkey,"Central Anatolia Region, Turkey",2024,,4,3,2,1,100.0,75.0,315209.0,https://realting.com/uploads/bigSlider/59c/384b9d463f2b1c4840be1eaf05d3c.webp,https://realting.com/property-for-sale/turkey/stay-property/1638005
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,1,1,3,2,1,105.0,75.0,328085.0,https://realting.com/uploads/bigSlider/e12/0a28cadb8ad7d.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1576311
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2015,,2,3,2,2,110.0,75.0,302166.0,https://realting.com/uploads/bigSlider/312/d4d1c8f8a5debe09896be85b476ea.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1746588
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,4,4,3,2,1,103.0,75.0,352348.0,https://realting.com/uploads/bigSlider/f1c/2b2b52c44c5a7.webp,https://realting.com/property-for-sale/turkey/zera-homes/1143334
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,12,11,3,2,1,120.0,75.0,285182.0,https://realting.com/uploads/bigSlider/4cb/376244c4d4eab.webp,https://realting.com/property-for-sale/turkey/zera-homes/1650078
2 room apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,2,1,114.0,75.0,353493.0,https://realting.com/uploads/bigSlider/61e/d625965d57626b728ea94d6df6325.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1633967
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,9,4,3,2,1,70.0,75.0,351247.0,https://realting.com/uploads/bigSlider/c71/b431670a7d865.webp,https://realting.com/property-for-sale/turkey/zera-homes/1594745
3 room apartment,Turkey,"Yalova merkez, Turkey",2023,,4,3,2,1,103.0,75.0,288036.0,https://realting.com/uploads/bigSlider/9a5/923169358cdb680d66eb6f9eb4a14.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1716854
3 room apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,3,1,162.0,75.0,379338.0,https://realting.com/uploads/bigSlider/cc3/a5643e11b5d51.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634115
apartment,Turkey,"Central Anatolia Region, Turkey",2026,,4,3,2,1,100.0,75.0,317383.0,https://realting.com/uploads/bigSlider/6da/d8fe42a0c59171388e246fba84bca.webp,https://realting.com/property-for-sale/turkey/stay-property/1732297
apartment,Turkey,"Central Anatolia Region, Turkey",2023,,4,3,2,1,100.0,75.0,317383.0,https://realting.com/uploads/bigSlider/b00/2b23bc02563d1c9f52ddc1b925e49.webp,https://realting.com/property-for-sale/turkey/stay-property/1638449
2 room apartment,Turkey,"Antalya, Turkey",2023,,4,3,2,1,117.0,75.0,328481.0,https://realting.com/uploads/bigSlider/651/f3ecd3f1a4b191412e02213a591c4.webp,https://realting.com/property-for-sale/turkey/mercury-group/1588966
apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,2,1,55.0,75.0,341295.0,https://realting.com/uploads/bigSlider/271/9b3c3c0964a7b.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634004
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,4,2,3,2,1,90.0,75.0,308855.0,https://realting.com/uploads/bigSlider/4bb/7530e05e316e1.webp,https://realting.com/property-for-sale/turkey/zera-homes/1535516
3 room apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,3,1,183.0,75.0,372472.0,https://realting.com/uploads/bigSlider/761/4e5351879c60f.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634058
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,6,6,3,2,1,110.0,75.0,331789.0,https://realting.com/uploads/bigSlider/1dc/41c8b5d0acd67.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1542349
3 room apartment,Turkey,"Mediterranean Region, Antalya, Turkey",2024,7,4,4,3,1,71.0,75.0,350000.0,https://realting.com/uploads/bigSlider/30d/75397a4ffcd4c421b3e17a7ec3b95.webp,https://realting.com/property-for-sale/turkey/dda-real-estate/1687113
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,2,2,3,2,1,120.0,75.0,325968.0,https://realting.com/uploads/bigSlider/f37/914c28cf48b13.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539382
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2022,4,1,3,2,2,110.0,75.0,285319.0,https://realting.com/uploads/bigSlider/ccc/055f37a2f11730b844d8d70eea7e3.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1751226
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,65.0,75.0,324992.0,https://realting.com/uploads/bigSlider/c41/3188339d79b6d.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1636617
3 room apartment,Turkey,"Istanbul, Turkey",2023,,4,1,3,2,154.0,75.0,306185.0,https://realting.com/uploads/bigSlider/2aa/62ab2b6a69a33.webp,https://realting.com/property-for-sale/turkey/trem-global/1272662
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,1,3,2,1,115.0,75.0,342382.0,https://realting.com/uploads/bigSlider/711/a36648ddf504ce0a1f490cc256d94.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1685143
3 room apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,3,1,134.0,75.0,297941.0,https://realting.com/uploads/bigSlider/2cf/30e9b84c66556ab2986bcf1a696e9.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1633952
1 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,,4,3,1,1,65.0,75.0,295644.0,https://realting.com/uploads/bigSlider/df8/f7ecc7a7b9b3571b3c78508c3b45b.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1636783
4 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,13,12,5,4,2,190.0,75.0,316840.0,https://realting.com/uploads/bigSlider/b1f/d5463a45503386defe8d4d5c3b92f.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1751695
4 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,,4,4,2,1,120.0,75.0,260863.0,https://realting.com/uploads/bigSlider/f7a/c6f8c195a78b7caa23d02ba07febe.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1706951
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,90.0,75.0,244559.0,https://realting.com/uploads/bigSlider/87a/3b045404c55794d67aad801f29b6b.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1706937
apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,2,1,100.0,75.0,390573.0,https://realting.com/uploads/bigSlider/928/34ce336b361e3.webp,https://realting.com/property-for-sale/turkey/binaa-investment/1233077
4 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,2,2,4,2,1,150.0,75.0,273580.0,https://realting.com/uploads/bigSlider/923/f44d84e553627.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539466
4 room apartment,Turkey,"Marmara Region, Cekmekoey Askeri Boelge, Turkey",2023,,4,4,2,1,126.0,75.0,313204.0,https://realting.com/uploads/bigSlider/693/00ad73883b4c6c443a82295271dd4.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1758024
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,2,2,1,54.0,75.0,309775.0,https://realting.com/uploads/bigSlider/48c/26781873b68b4f496cbd936af7f68.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1721291
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,98.0,75.0,297818.0,https://realting.com/uploads/bigSlider/a35/b9188580899eefc235d672dfd86df.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1706989
1 room apartment,Turkey,Turkey,2021,20,15,2,1,1,50.0,75.0,284000.0,https://realting.com/uploads/bigSlider/dea/5fcd2cc41d60e9db68e2fdabc965a.webp,https://realting.com/property-for-sale/turkey/dda-real-estate/1726297
5 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,4,1,5,2,1,200.0,75.0,363359.0,https://realting.com/uploads/bigSlider/743/ef8071cf880cd.webp,https://realting.com/property-for-sale/turkey/zera-homes/1590238
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,9,3,3,2,1,120.0,75.0,316840.0,https://realting.com/uploads/bigSlider/214/c8ff8e2d7bf82dced49b52dffd6a5.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1751180
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,10,5,3,2,1,110.0,75.0,314911.0,https://realting.com/uploads/bigSlider/dc6/3923366616d25.webp,https://realting.com/property-for-sale/turkey/zera-homes/1594744
2 room apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,2,1,63.0,75.0,232256.0,https://realting.com/uploads/bigSlider/8a3/a5dc614ccae53.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634270
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,3,3,3,2,1,110.0,75.0,232834.0,https://realting.com/uploads/bigSlider/701/383d4294bb5e7.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1541726
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,5,2,3,2,1,95.0,75.0,291238.0,https://realting.com/uploads/bigSlider/956/fbc9863206927.webp,https://realting.com/property-for-sale/turkey/zera-homes/1639554
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,,4,3,2,1,95.0,75.0,271732.0,https://realting.com/uploads/bigSlider/2ce/9ad2c66a4d21b.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1636836
3 room apartment,Turkey,"Gazipasa, Turkey",2023,,2,3,2,1,72.0,75.0,238037.0,https://realting.com/uploads/bigSlider/7ee/209dd7f4fd51eac6b991dcd1a6050.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1685267
4 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,4,4,4,2,1,145.0,75.0,272416.0,https://realting.com/uploads/bigSlider/af2/ee74a4220de25.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1538346
4 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,3,3,4,2,1,185.0,75.0,272519.0,https://realting.com/uploads/bigSlider/f9c/a04322426dfb5.webp,https://realting.com/property-for-sale/turkey/zera-homes/985689
4 room apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,4,1,175.0,75.0,277167.0,https://realting.com/uploads/bigSlider/5fb/df58c9b1275abf8b36cd4cd8e6271.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634178
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,2,3,2,1,118.0,75.0,298905.0,https://realting.com/uploads/bigSlider/b41/5490540061163fabb88f77db58ad2.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1685263
apartment,Turkey,"Central Anatolia Region, Turkey",2024,,4,3,2,1,100.0,75.0,265118.0,https://realting.com/uploads/bigSlider/ae1/6a42d61341ca497d6eb81cebf0036.webp,https://realting.com/property-for-sale/turkey/stay-property/1638309
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,6,6,3,2,1,125.0,75.0,267759.0,https://realting.com/uploads/bigSlider/8b9/a9d30c86994cf.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1540459
3 room apartment,Turkey,Turkey,2023,10,4,4,3,1,144.0,75.0,376783.0,https://realting.com/uploads/bigSlider/d9c/c8921c1267d57.webp,https://realting.com/property-for-sale/turkey/tranio/1559658
3 room apartment,Turkey,Turkey,2023,9,4,4,3,1,125.0,75.0,378602.0,https://realting.com/uploads/bigSlider/262/ea87d148931404275e102abdc8ba1.webp,https://realting.com/property-for-sale/turkey/tranio/1648276
4 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,3,3,4,2,1,120.0,75.0,278575.0,https://realting.com/uploads/bigSlider/94a/adc328c164aef.webp,https://realting.com/property-for-sale/turkey/zera-homes/1582256
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,160.0,75.0,216299.0,https://realting.com/uploads/bigSlider/6cc/5adcb7dbb8c5af5225148c8bf8683.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1706993
3 room apartment,Turkey,"Tahtakale Mahallesi, Turkey",2023,15,4,4,3,1,163.0,75.0,277630.0,https://realting.com/uploads/bigSlider/3c6/c166ac9dc5c83.webp,https://realting.com/property-for-sale/turkey/tranio/1559655
4 room apartment,Turkey,"Marmara Region, Turkey",2023,,4,4,2,1,184.0,75.0,258145.0,https://realting.com/uploads/bigSlider/f2f/6d601b5d78a477611bdb4f3669b33.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757957
1 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,1,1,68.0,75.0,239124.0,https://realting.com/uploads/bigSlider/289/6228991576bfd.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1636832
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,4,3,3,2,1,110.0,75.0,254352.0,https://realting.com/uploads/bigSlider/69c/62a9c66535e0b.webp,https://realting.com/property-for-sale/turkey/zera-homes/1576298
4 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,4,2,1,160.0,75.0,211879.0,https://realting.com/uploads/bigSlider/942/d5ecc31acd263.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539320
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,7,7,3,2,1,145.0,75.0,261939.0,https://realting.com/uploads/bigSlider/7b4/10e8c3b8c863f.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1540503
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,2,2,3,2,1,77.0,75.0,343431.0,https://realting.com/uploads/bigSlider/482/2df409ffc06cd.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539410
2 room apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,2,1,97.0,75.0,332600.0,https://realting.com/uploads/bigSlider/c9c/6ccc3c832d77.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1633886
2 room apartment,Turkey,"Istanbul, Turkey",2023,,4,1,2,1,70.0,75.0,194000.0,https://realting.com/uploads/bigSlider/2d5/63457a54aaa63.webp,https://realting.com/property-for-sale/turkey/trem-global/1273377
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,5,4,3,2,1,110.0,75.0,272519.0,https://realting.com/uploads/bigSlider/242/bd953a95a432f.webp,https://realting.com/property-for-sale/turkey/zera-homes/1499065
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,89.0,75.0,228255.0,https://realting.com/uploads/bigSlider/d10/a8db08eb581faa8cf21c606d404a2.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1721357
1 room apartment,Turkey,"Central Anatolia Region, Kırıkkale, Kirikkale merkez, Turkey",2023,12,1,2,1,1,63.0,75.0,248092.0,https://realting.com/uploads/bigSlider/823/f031cb593ca97.webp,https://realting.com/property-for-sale/turkey/buta-homes/1176095
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,11,6,3,2,2,125.0,75.0,227168.0,https://realting.com/uploads/bigSlider/c87/f85de31783f02fc0ae849ba62eb0c.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1750693
apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,3,3,3,2,1,135.0,75.0,197909.0,https://realting.com/uploads/bigSlider/c49/0cf8ccec161bd.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1541601
4 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,2,4,2,1,120.0,75.0,203799.0,https://realting.com/uploads/bigSlider/14e/9ec9600c5514c910a5c4f4057629b.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1685685
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,1,1,3,2,1,130.0,75.0,185103.0,https://realting.com/uploads/bigSlider/890/fd81ce4017d77.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1537618
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,5,3,3,2,1,110.0,75.0,242240.0,https://realting.com/uploads/bigSlider/869/c2ba4d75429ab.webp,https://realting.com/property-for-sale/turkey/zera-homes/1409236
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,4,3,3,2,1,90.0,75.0,284775.0,https://realting.com/uploads/bigSlider/d36/975c93f23c48d6d351a5dd8a543cb.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1751527
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,75.0,75.0,295644.0,https://realting.com/uploads/bigSlider/2aa/bd159284d37e782df420fb9770a0c.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1706905
2 room apartment,Turkey,Turkey,2023,,4,2,2,1,76.0,75.0,326078.0,https://realting.com/uploads/bigSlider/1e0/986338cf8f1d61224b4245cb9dd9e.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1716947
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2021,,2,3,2,1,100.0,75.0,358686.0,https://realting.com/uploads/bigSlider/366/a494b49d2fc31.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1647046
5 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,5,2,1,169.0,75.0,342382.0,https://realting.com/uploads/bigSlider/64f/6bb830925fc395d886612857447af.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1710398
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,5,3,3,2,1,110.0,75.0,249397.0,https://realting.com/uploads/bigSlider/241/7ec06fca1a96d.webp,https://realting.com/property-for-sale/turkey/zera-homes/1552250
4 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,5,4,4,2,1,170.0,75.0,254352.0,https://realting.com/uploads/bigSlider/b21/26d06a9a19af7.webp,https://realting.com/property-for-sale/turkey/zera-homes/1524907
4 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,,4,4,2,1,163.0,75.0,203799.0,https://realting.com/uploads/bigSlider/eba/f547e9722ca566466e74fc11882b6.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757821
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,11,1,3,2,1,90.0,75.0,205904.0,https://realting.com/uploads/bigSlider/892/faca12fd49945.webp,https://realting.com/property-for-sale/turkey/zera-homes/1583969
4 room apartment,Turkey,"Erdemli, Turkey",2017,,13,4,2,2,170.0,75.0,258145.0,https://realting.com/uploads/bigSlider/798/c9e845a793325.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1564014
4 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,3,2,4,2,1,135.0,75.0,218016.0,https://realting.com/uploads/bigSlider/ab2/e4b5a9f00119f.webp,https://realting.com/property-for-sale/turkey/zera-homes/1604098
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,63.0,75.0,281514.0,https://realting.com/uploads/bigSlider/ade/b078b863199b5f2484a849d44897a.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1707188
multilevel apartments 1 bedroom,Turkey,Turkey,2023,14,3,2,1,1,100.0,75.0,231222.0,https://realting.com/uploads/bigSlider/e14/469bcdc18bc2b.webp,https://realting.com/property-for-sale/turkey/akarkom/1501189
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2022,,2,2,2,1,60.0,75.0,271732.0,https://realting.com/uploads/bigSlider/d1e/46c5c32b6b825.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1506865
penthouse 2 bedrooms,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,,4,3,2,1,111.0,75.0,271732.0,https://realting.com/uploads/bigSlider/7ea/820ebf6d82bb6f678af765a67af2b.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1664836
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2015,,7,3,2,2,120.0,75.0,251080.0,https://realting.com/uploads/bigSlider/687/0df45ef93357ee4c28b732d84a8eb.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1533885
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,3,2,1,100.0,75.0,261939.0,https://realting.com/uploads/bigSlider/31c/68e8dac1ec437.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1542514
2 room apartment,Turkey,"Central Anatolia Region, Turkey",2023,11,5,3,2,2,115.0,75.0,263037.0,https://realting.com/uploads/bigSlider/abb/114853a26f68eddbd7dc92e0056e0.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1751439
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,4,2,2,2,1,56.0,75.0,284631.0,https://realting.com/uploads/bigSlider/969/99996f059f091.webp,https://realting.com/property-for-sale/turkey/zera-homes/1534228
3 room apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,2,1,141.0,75.0,402163.0,https://realting.com/uploads/bigSlider/f2f/6d601b5d78a477611bdb4f3669b33.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1713338
4 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,5,5,4,2,1,151.0,75.0,339135.0,https://realting.com/uploads/bigSlider/a93/19c1e133a3337.webp,https://realting.com/property-for-sale/turkey/zera-homes/1522296
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,6,6,3,2,1,125.0,75.0,246804.0,https://realting.com/uploads/bigSlider/b4e/4095e6aac9173.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1540313
